rcid,date,me,nu,di,hr,co,ec,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,SRB,ZAF,ZMB,ZWE
2563,1983-12-07,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,2,8,9,2,2,9,1,1,1,9,1,1,2,2,1,3,2,1,9,3,1,1,2,2,9,1,1,1,1,9,2,1,1,1,1,3,1,8,2,1,3,2,9,1,1,1,1,1,2,1,1,9,1,9,3,2,1,1,9,1,1,9,1,1,1,2,8,1,8,1,1,1,9,1,3,1,3,1,8,2,1,1,1,1,2,1,9,1,9,1,9,8,9,2,3,1,1,3,1,9,2,1,9,1,9,1,9,9,2,1,2,9,9,1,1,2,9,3,3,1,1,2,1,9,1,1,2,1,1,1,9,1,1,1,2,1,1,9,1,3,9,1,1,2,1,3,1,1,1,1,1,8,1,1,9,1,9,8,1,9,9,1,1,2,3,1,1,1,9,9,9,9,1,1,1,9,9,2,2,3,1,1,9,1,2,3,8,8,9,2,8,1,1
2564,1983-12-07,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,8,9,2,1,9,1,1,1,9,1,1,1,1,1,1,2,1,9,1,1,1,1,1,9,1,8,1,1,9,1,1,1,1,1,1,1,8,1,1,1,1,9,1,1,1,1,1,1,1,1,9,1,9,1,1,1,1,9,1,1,9,8,1,1,1,8,1,8,1,1,1,9,1,1,1,2,1,1,2,1,1,1,1,2,1,9,1,9,1,9,8,9,2,1,1,1,8,1,9,1,1,9,1,9,1,9,9,1,1,1,9,9,1,1,1,9,1,1,1,1,1,1,9,1,1,1,1,1,1,9,1,1,1,1,1,1,9,1,1,9,1,1,2,1,1,1,1,1,1,1,8,1,1,9,1,9,1,1,9,9,1,1,8,1,1,1,1,9,9,9,9,1,1,1,9,9,1,1,1,1,1,9,1,1,1,1,8,9,1,8,1,1
2565,1983-12-07,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,2,8,9,1,1,9,1,1,1,9,1,1,1,1,1,2,1,1,9,2,1,1,1,1,9,1,8,1,1,9,1,8,1,1,1,2,1,8,1,1,2,1,9,1,1,1,1,1,1,1,1,9,1,9,8,1,1,1,9,1,1,9,1,1,1,1,8,1,8,1,2,1,9,1,2,1,2,1,1,1,1,1,1,1,1,1,9,1,9,1,9,8,9,1,2,1,1,8,1,9,1,1,9,1,9,1,9,9,1,1,1,9,9,1,1,1,9,2,2,1,1,1,1,9,1,1,8,1,1,1,9,1,1,1,1,1,1,9,1,2,9,1,1,1,1,2,8,1,1,1,1,8,1,1,9,1,9,8,1,9,9,1,1,8,2,1,1,1,9,9,9,9,1,1,1,9,9,2,1,2,1,1,9,1,1,2,1,8,9,1,8,2,8
2566,1983-12-07,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2,2,8,9,1,2,9,1,1,1,9,1,1,1,1,1,2,1,1,9,2,1,1,2,1,9,1,8,1,1,9,1,2,1,1,1,1,1,8,1,1,2,1,9,1,1,1,1,1,1,1,1,9,1,9,1,1,1,2,9,1,2,9,1,1,1,1,8,1,8,1,1,1,9,1,2,1,2,1,1,1,1,1,1,1,1,1,9,1,9,1,9,8,9,1,2,1,1,1,1,9,1,1,9,1,9,1,9,9,1,1,1,9,9,1,1,1,9,2,2,1,1,1,1,9,1,1,2,1,1,1,9,1,1,1,1,1,1,9,1,2,9,1,1,1,1,2,1,1,1,1,1,8,1,1,9,1,9,8,1,9,9,1,1,8,1,1,1,1,9,9,9,9,1,1,1,9,9,1,1,2,1,2,9,1,1,2,1,8,9,1,8,1,1
2567,1983-12-07,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2,8,9,1,1,9,1,3,2,9,1,3,1,1,2,1,1,2,9,1,2,1,1,2,9,2,8,8,3,9,2,8,2,1,2,1,1,8,1,2,1,1,9,3,2,2,3,2,1,1,2,9,3,9,1,1,2,3,9,2,3,9,1,1,1,1,8,2,8,2,1,2,9,2,1,2,2,2,1,1,3,3,3,1,1,3,9,1,9,8,9,8,9,1,1,2,2,1,2,9,2,1,9,3,9,2,9,9,1,2,1,9,9,1,1,8,9,1,1,1,2,2,2,9,1,1,1,3,3,2,9,3,2,2,1,1,2,9,1,1,9,3,2,1,1,1,1,1,2,8,8,8,1,2,9,8,9,1,2,9,9,2,2,8,1,2,2,8,9,9,9,9,8,8,3,9,9,1,1,1,1,3,9,2,1,1,1,8,9,1,8,1,1
2568,1983-12-07,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2,2,8,9,1,1,9,1,1,1,9,1,2,1,1,1,2,1,1,9,2,1,1,1,1,9,1,8,8,2,9,1,1,1,1,1,1,1,8,1,1,2,1,9,2,1,2,1,1,1,1,1,9,1,9,1,1,1,2,9,1,2,9,1,1,1,1,8,1,8,1,1,1,9,1,2,1,2,1,1,1,1,2,2,1,1,2,9,1,9,1,9,8,9,1,2,1,2,1,2,9,1,1,9,2,9,1,9,9,1,1,1,9,9,1,1,1,9,2,2,1,1,1,1,9,1,1,1,1,1,1,9,2,1,1,1,1,1,9,1,2,9,2,1,1,1,2,1,1,1,1,1,8,1,1,9,1,9,8,1,9,9,1,1,8,1,1,2,1,9,9,9,9,1,1,2,9,9,1,1,2,1,3,9,1,1,2,1,8,9,1,8,1,1
2569,1983-12-07,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,8,9,1,1,9,1,1,1,9,1,2,1,1,1,1,1,1,9,1,1,1,1,1,9,1,1,1,2,9,1,8,1,1,1,1,1,8,1,1,1,1,9,2,1,1,1,1,1,1,1,9,1,9,1,1,1,2,9,1,2,9,1,1,1,1,8,1,8,1,1,1,9,1,1,1,2,1,1,1,1,2,2,1,1,2,9,1,9,1,9,8,9,1,1,1,1,1,1,9,1,1,9,2,9,1,9,9,1,1,1,9,9,1,1,1,9,1,1,1,1,1,1,9,1,1,1,2,1,1,9,2,1,1,1,1,1,9,1,1,9,2,1,1,1,1,1,1,1,1,1,8,1,1,9,2,9,1,1,9,9,1,1,8,1,1,1,1,9,9,9,9,1,1,2,9,9,1,1,1,1,3,9,1,1,1,1,8,9,1,8,1,1
2570,1983-12-07,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,8,9,1,1,9,1,1,1,9,1,1,1,1,1,1,1,1,9,1,1,1,1,1,9,1,1,1,1,9,1,1,1,1,1,1,1,8,1,1,1,1,9,1,1,1,1,1,1,1,1,9,1,9,1,1,1,1,9,1,2,9,1,1,1,1,8,1,8,1,1,1,9,1,1,1,2,1,1,1,1,1,1,1,1,1,9,1,9,1,9,8,9,1,1,1,1,1,1,9,1,1,9,1,9,1,9,9,1,1,1,9,9,1,1,1,9,1,1,1,1,1,1,9,1,1,1,1,1,1,9,1,1,1,1,1,1,9,1,1,9,1,1,1,1,1,1,1,1,1,1,8,1,1,9,1,9,1,1,9,9,1,1,8,1,1,1,1,9,9,9,9,1,1,1,9,9,1,1,1,1,2,9,1,1,1,1,8,9,1,8,1,1
2571,1983-12-07,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,8,9,1,1,9,1,3,2,9,1,3,1,1,1,1,1,2,9,1,1,1,1,2,9,1,1,8,3,9,1,2,1,1,1,1,1,8,1,1,1,1,9,3,8,1,2,1,1,1,1,9,2,9,1,2,1,3,9,1,3,9,1,1,1,1,8,2,8,1,1,1,9,8,1,1,1,2,1,1,3,3,3,1,1,3,9,1,9,8,9,8,9,1,1,1,1,1,1,9,1,1,9,3,9,1,9,9,1,1,1,9,9,1,8,8,9,1,1,1,1,1,1,9,1,1,1,3,3,1,9,3,1,1,1,1,1,9,1,1,9,3,2,1,1,1,1,1,1,1,1,8,1,1,9,1,9,1,1,9,9,2,1,8,1,1,1,1,9,9,9,9,1,1,3,9,9,1,1,1,1,3,9,2,1,1,1,8,9,1,8,1,1
2572,1983-12-07,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,8,9,1,1,9,1,1,1,9,1,2,1,1,1,1,1,1,9,1,1,1,1,1,9,1,1,1,2,9,1,1,1,1,1,1,1,8,1,1,1,1,9,2,1,1,1,1,1,1,1,9,1,9,1,1,1,1,9,1,2,9,1,1,1,1,8,1,8,1,1,1,9,8,1,1,1,1,1,1,1,2,2,1,1,2,9,1,9,1,9,8,9,1,1,1,1,1,1,9,1,1,9,2,9,1,9,9,1,1,1,9,9,1,1,1,9,1,1,1,1,1,1,9,1,1,1,1,1,1,9,2,1,1,1,1,1,9,1,1,9,2,8,1,1,1,1,1,1,1,1,8,1,1,9,1,9,1,1,9,9,1,1,8,1,1,1,1,9,9,9,9,1,1,2,9,9,1,1,1,1,2,9,1,1,1,1,8,9,1,8,1,1
2573,1983-12-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,8,9,1,1,9,1,2,2,9,1,3,1,1,1,3,1,1,9,3,1,1,1,1,9,1,1,1,2,9,1,1,1,1,1,1,1,8,1,1,3,1,9,3,1,1,2,1,1,1,1,9,2,9,1,2,1,3,9,1,3,9,1,1,1,1,8,1,8,1,1,1,9,8,3,1,1,2,1,1,2,2,3,1,1,2,9,1,9,1,9,8,9,1,2,1,1,1,1,9,1,1,9,3,9,1,9,9,1,1,1,9,9,1,8,1,9,3,8,1,1,1,1,9,1,1,1,3,2,1,9,2,1,1,1,1,1,9,1,3,9,3,1,1,1,3,1,1,1,1,1,8,1,1,9,1,9,1,1,9,9,2,1,1,2,1,1,1,9,9,9,9,1,1,3,9,9,1,1,3,1,3,9,1,1,2,1,8,9,1,8,1,1
2603,1983-12-07,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,8,9,1,1,9,8,2,2,9,1,2,1,1,1,1,1,1,9,1,8,1,8,1,9,1,1,1,2,9,8,1,8,1,1,1,1,8,1,1,1,1,9,2,8,8,2,1,1,8,1,9,2,9,1,2,1,2,9,1,2,9,1,1,1,1,1,2,8,1,1,1,9,1,1,1,1,2,1,1,2,2,2,1,8,2,9,1,9,1,9,8,9,1,1,8,1,1,1,9,1,1,9,2,9,1,9,9,1,1,1,9,9,1,1,1,9,1,1,1,1,1,1,9,1,1,1,2,2,1,9,2,1,1,1,1,1,9,1,1,9,2,1,1,1,1,1,8,8,8,8,8,1,1,9,1,9,1,1,9,9,2,1,8,1,1,1,1,9,9,9,9,1,1,2,9,9,1,1,1,1,2,9,8,1,1,8,1,9,1,8,1,1
2604,1983-12-07,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,1,9,1,1,9,8,3,2,9,1,3,1,1,1,1,1,1,9,1,8,1,1,1,9,1,1,1,3,9,8,1,1,1,1,1,1,8,1,1,1,1,9,3,1,8,3,1,1,1,1,9,2,9,1,2,1,3,9,1,3,9,1,1,1,1,1,2,8,1,1,1,9,1,1,1,1,3,1,1,3,3,3,8,1,3,9,1,9,1,9,8,9,1,1,1,1,1,8,9,1,1,9,3,9,1,9,9,1,1,1,9,9,1,1,1,9,1,1,1,1,1,1,9,1,1,1,3,3,8,9,3,1,1,1,1,1,9,1,1,9,3,1,1,1,1,1,1,1,1,1,8,1,1,9,1,9,1,1,9,9,2,1,8,1,1,1,1,9,9,9,9,1,1,3,9,9,1,1,1,1,3,9,8,1,1,8,1,9,1,8,1,1
2605,1983-12-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,8,9,1,1,9,8,1,1,9,1,2,1,1,1,2,1,1,9,2,1,1,1,1,9,1,1,1,2,9,8,1,1,1,1,1,1,8,1,1,8,1,9,2,1,8,1,1,1,1,1,9,1,9,1,1,1,2,9,1,1,9,1,1,1,8,8,1,8,1,1,1,9,1,2,1,1,1,1,1,1,1,1,1,1,2,9,1,9,1,9,8,9,1,8,1,1,1,1,9,1,1,9,2,9,1,9,9,1,1,1,9,9,1,1,1,9,2,1,1,1,1,1,9,1,1,1,1,1,1,9,1,1,1,1,1,1,9,1,2,9,1,1,1,1,2,1,1,1,1,1,8,1,1,9,1,9,1,1,9,9,1,1,8,1,1,1,1,9,9,9,9,1,1,1,9,9,1,1,2,1,3,9,8,1,1,1,1,9,1,8,1,1
2623,1983-12-07,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,8,8,9,1,1,9,8,2,1,9,1,2,1,1,1,3,1,1,9,3,1,1,1,1,9,1,1,1,2,9,1,1,1,1,8,1,1,8,8,1,1,1,9,3,1,8,1,1,1,1,1,9,1,9,1,1,1,2,9,1,3,9,1,1,1,1,8,1,8,1,1,1,9,1,3,1,1,1,1,1,1,3,2,1,1,3,9,1,9,1,9,8,9,1,8,1,1,1,1,9,1,1,9,2,9,1,9,9,1,1,1,9,9,1,1,1,9,3,1,1,1,1,1,9,1,1,1,2,1,1,9,2,1,1,1,1,1,9,1,3,9,1,1,1,2,3,1,1,1,1,1,8,1,1,9,1,9,1,1,9,9,1,1,8,1,1,1,1,9,9,9,9,1,1,1,9,9,1,1,3,1,3,9,1,1,1,1,1,9,1,8,1,8
2624,1983-12-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,8,8,9,1,1,9,8,1,1,9,1,1,1,1,1,3,1,1,9,3,1,1,1,1,9,1,1,1,1,9,1,1,1,1,8,1,8,8,8,1,1,1,9,1,1,8,1,1,1,1,1,9,1,9,1,1,1,1,9,1,1,9,1,1,1,1,8,1,8,1,1,1,9,1,3,1,1,1,1,8,1,1,1,1,1,1,9,1,9,1,9,8,9,1,8,1,1,1,1,9,1,1,9,1,9,1,9,9,1,1,1,9,9,1,1,1,9,3,1,1,1,1,1,9,1,1,1,1,1,1,9,1,1,1,1,1,1,9,1,3,9,1,1,1,1,3,1,1,1,1,1,8,1,1,9,1,9,1,1,9,9,1,1,8,1,1,1,1,9,9,9,9,1,1,1,9,9,1,1,3,1,1,9,1,1,1,1,1,9,1,8,1,8
2625,1983-12-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,8,8,9,1,1,9,8,1,1,9,1,1,1,1,1,3,1,1,9,3,1,1,1,1,9,1,1,1,1,9,1,1,1,1,8,1,1,8,8,1,2,1,9,1,1,8,1,1,1,1,1,9,1,9,1,1,1,1,9,1,1,9,1,1,1,8,8,1,8,1,1,1,9,1,3,1,1,1,1,1,1,1,1,1,1,1,9,1,9,1,9,8,9,1,8,1,1,1,1,9,1,1,9,1,9,1,9,9,1,1,1,9,9,1,1,1,9,3,8,1,1,1,1,9,1,1,1,1,1,1,9,1,1,1,1,1,1,9,1,3,9,1,1,1,3,3,1,1,1,1,1,8,1,1,9,1,9,1,1,9,9,1,1,8,1,1,1,1,9,9,9,9,1,1,1,9,9,1,1,3,1,1,9,1,1,8,1,1,9,1,8,1,8
2626,1983-12-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,8,8,9,1,1,9,8,1,1,9,1,1,1,1,1,3,1,1,9,3,1,1,1,1,9,1,1,8,1,9,1,1,1,1,8,1,1,8,8,1,2,1,9,1,1,8,1,1,1,1,1,9,1,9,1,1,1,1,9,1,1,9,1,1,1,1,8,1,8,1,1,1,9,1,3,1,1,1,1,1,1,1,1,1,1,1,9,1,9,1,9,8,9,1,8,1,1,1,1,9,1,1,9,1,9,1,9,9,1,1,1,9,9,1,1,1,9,3,8,1,1,1,1,9,1,1,8,1,1,1,9,1,1,1,1,1,1,9,1,3,9,1,1,1,3,3,1,1,1,1,1,8,1,1,9,1,9,1,1,9,9,1,1,8,1,1,1,1,9,9,9,9,1,1,1,9,9,1,1,3,1,1,9,1,1,8,1,1,9,1,8,1,8
2627,1983-12-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,8,8,9,1,2,9,8,1,2,9,1,1,1,1,1,3,1,2,9,3,1,1,1,1,9,1,1,8,3,9,1,1,1,1,8,1,1,8,8,2,2,1,9,3,1,8,1,1,1,1,1,9,2,9,1,1,1,1,9,1,3,9,1,1,1,1,8,1,8,1,1,1,9,1,3,8,3,1,1,1,1,2,3,1,1,3,9,1,9,1,9,8,9,1,8,1,1,1,1,9,1,1,9,1,9,1,9,9,1,1,2,9,9,1,1,1,9,3,8,1,1,1,1,9,1,1,8,2,1,1,9,1,1,2,2,1,8,9,1,3,9,2,1,1,2,3,1,1,1,1,1,1,1,1,9,1,9,1,1,9,9,1,1,8,1,1,1,1,9,9,9,9,1,1,1,9,9,1,1,3,2,3,9,1,2,8,1,1,9,1,8,1,8
2628,1983-12-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,8,8,9,1,1,9,8,1,1,9,1,1,1,1,1,3,1,1,9,3,1,1,1,1,9,1,1,1,1,9,1,1,1,1,8,1,1,8,8,1,1,1,9,2,1,8,1,1,1,1,1,9,1,9,1,1,1,2,9,1,2,9,1,1,1,1,8,1,8,1,1,1,9,1,3,1,1,1,1,1,1,1,2,1,1,2,9,1,9,1,9,8,9,1,8,1,1,1,1,9,1,1,9,1,9,1,9,9,1,1,1,9,9,1,1,1,9,3,8,1,1,1,1,9,1,1,1,1,1,1,9,1,1,1,1,1,1,9,1,3,9,1,1,1,2,3,1,1,1,1,1,1,1,1,9,1,9,1,1,9,9,1,1,8,1,1,1,1,9,9,9,9,1,1,1,9,9,1,1,3,1,2,9,1,1,8,1,1,9,1,8,1,8
2629,1983-12-07,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,8,8,9,1,1,9,8,1,1,9,1,2,1,1,1,3,1,1,9,3,1,1,1,1,9,1,1,1,1,9,1,1,1,1,8,1,1,8,8,1,1,1,9,2,1,8,1,1,1,1,1,9,2,9,1,1,1,2,9,1,2,9,1,1,1,1,8,1,8,1,1,1,9,1,3,1,1,1,1,1,1,2,2,1,1,2,9,1,9,1,9,8,9,1,8,1,1,1,1,9,1,1,9,2,9,1,9,9,1,1,1,9,9,1,1,1,9,3,1,1,1,1,1,9,1,1,1,2,1,1,9,1,1,1,1,1,1,9,1,3,9,1,1,1,2,3,1,1,1,1,1,1,1,1,9,1,9,1,1,9,9,1,1,8,1,1,1,1,9,9,9,9,1,1,1,9,9,1,1,3,1,2,9,1,1,2,1,1,9,1,8,1,8
2630,1983-12-07,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,8,8,9,1,1,9,8,1,1,9,1,2,1,1,1,3,1,1,9,3,1,1,1,1,9,1,1,8,1,9,1,1,1,1,8,1,1,8,8,1,1,1,9,2,1,8,1,1,1,1,1,9,2,9,1,1,1,2,9,1,2,9,1,1,1,1,8,1,8,1,1,1,9,1,3,1,1,1,1,1,1,2,2,1,1,2,9,1,9,1,9,8,9,1,8,1,2,1,1,9,1,1,9,2,9,1,9,9,1,1,1,9,9,1,1,1,9,3,1,1,1,1,1,9,1,1,1,2,1,1,9,1,1,1,1,1,1,9,1,3,9,1,1,1,2,3,1,1,1,1,1,8,1,1,9,1,9,1,1,9,9,1,1,8,1,1,1,1,9,9,9,9,1,1,1,9,9,1,1,3,1,2,9,1,1,2,1,1,9,1,8,1,8
2631,1983-12-07,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,8,8,9,1,1,9,8,1,1,9,1,1,1,1,1,3,1,1,9,3,1,1,1,1,9,1,1,8,1,9,1,1,1,1,8,1,1,8,8,1,1,1,9,1,1,8,1,1,1,1,1,9,1,9,1,1,1,1,9,1,1,9,1,1,1,1,8,1,8,1,1,8,9,1,3,1,1,1,1,1,1,1,1,1,1,1,9,1,9,1,9,8,9,1,8,1,1,1,1,9,1,1,9,1,9,1,9,9,1,1,1,9,9,1,1,1,9,3,1,1,1,1,1,9,1,1,1,1,1,1,9,1,1,1,1,1,1,9,1,3,9,1,1,1,2,3,1,1,1,1,1,1,1,1,9,1,9,1,1,9,9,1,1,8,1,1,1,1,9,9,9,9,1,1,1,9,9,1,1,3,1,1,9,1,1,8,1,1,9,1,8,1,8
2632,1983-12-07,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,8,8,9,1,1,9,8,1,1,9,1,1,1,1,1,3,1,1,9,3,1,1,1,1,9,1,1,8,1,9,1,1,1,1,8,1,1,8,8,1,1,1,9,1,1,8,1,1,1,1,1,9,1,9,1,1,1,1,9,1,1,9,1,1,1,1,8,1,8,1,1,1,9,1,3,1,1,1,1,1,1,1,1,1,1,1,9,1,9,1,9,8,9,1,8,1,1,1,1,9,1,1,9,1,9,1,9,9,1,1,1,9,9,1,1,1,9,3,1,1,1,1,1,9,1,1,1,1,1,1,9,1,1,1,1,1,1,9,1,3,9,1,1,1,1,3,1,1,1,1,1,1,1,1,9,1,9,1,1,9,9,1,1,8,1,1,1,1,9,9,9,9,1,1,1,9,9,1,1,3,1,1,9,1,1,8,1,1,9,1,8,1,8
2633,1983-12-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,8,8,9,1,1,9,8,1,1,9,1,2,1,1,1,3,1,1,9,3,1,1,1,1,9,1,1,1,1,9,1,1,1,1,8,1,1,8,8,1,1,1,9,2,1,8,1,1,1,1,1,9,1,9,1,1,1,2,9,1,2,9,1,1,1,1,8,1,8,1,1,1,9,1,3,1,1,1,1,1,1,1,2,1,1,1,9,1,9,1,9,8,9,1,8,1,2,1,1,9,2,1,9,1,9,1,9,9,1,1,1,9,9,1,1,1,9,3,1,1,1,1,1,9,1,1,1,1,1,1,9,8,1,1,1,1,1,9,1,3,9,1,1,1,1,3,1,1,1,1,1,1,1,1,9,8,9,1,1,9,9,1,1,8,1,1,1,1,9,9,9,9,1,1,1,9,9,1,1,3,1,3,9,1,1,8,1,1,9,1,8,1,8
2639,1983-12-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,8,8,9,1,2,9,8,3,1,9,1,3,1,1,1,3,1,8,9,3,1,1,1,2,9,1,1,1,3,9,1,1,2,1,8,2,1,8,8,1,2,8,9,3,1,8,3,1,1,2,1,9,3,9,8,3,1,3,9,1,3,9,1,1,1,8,8,3,8,1,8,8,9,2,3,8,3,3,1,8,3,3,3,1,1,3,9,1,9,1,9,8,9,1,8,1,1,1,1,9,1,1,9,3,9,1,9,9,1,1,2,9,9,2,1,1,9,3,8,1,1,1,1,9,1,1,8,3,3,1,9,3,1,1,8,1,1,9,1,3,9,1,1,1,1,3,1,1,1,1,1,8,1,8,9,1,9,8,1,9,9,3,1,8,1,1,1,1,9,9,9,9,1,1,1,9,9,1,1,3,2,3,9,8,2,8,1,8,9,2,8,1,8
2640,1984-09-05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,9,1,1,9,8,1,1,9,1,1,1,1,1,1,1,1,9,1,8,1,1,1,1,1,1,1,1,9,8,1,1,1,1,1,1,1,1,1,1,1,9,1,1,8,1,1,1,8,1,9,1,9,1,1,1,1,9,1,2,9,1,1,1,1,1,1,1,1,1,1,9,8,1,1,1,1,1,1,1,8,1,1,1,1,9,1,9,1,9,8,9,1,1,8,1,1,8,9,1,1,9,1,9,1,9,9,1,1,1,9,9,1,8,1,9,1,1,1,1,1,1,9,1,1,1,1,1,8,9,1,1,1,1,1,1,9,1,1,9,1,8,1,1,1,1,1,1,1,1,1,1,1,9,1,9,1,1,9,9,1,1,1,1,1,1,1,9,9,9,9,1,1,1,9,9,1,1,1,1,2,9,8,1,1,1,1,9,1,8,1,1
2641,1984-10-04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3,3,9,1,1,9,1,1,1,9,1,1,2,1,1,3,1,1,9,3,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,3,1,1,2,1,3,8,9,1,1,1,1,1,2,1,1,9,1,9,3,2,1,1,9,1,1,9,1,8,1,8,1,1,1,1,3,1,9,1,3,1,2,1,8,2,1,1,1,1,1,1,9,1,9,1,9,8,9,1,3,2,1,3,1,9,1,1,9,1,9,1,9,9,2,1,2,9,9,1,1,1,9,3,2,1,1,2,1,9,1,1,3,1,1,1,9,1,1,1,2,1,1,9,1,3,9,1,1,1,8,3,1,1,1,1,1,1,1,1,9,1,9,2,1,9,9,1,1,8,3,1,1,1,9,9,9,9,2,1,1,9,9,2,2,3,1,1,9,1,1,3,2,1,9,1,8,1,2
2642,1984-11-02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,9,2,1,9,2,2,1,9,1,2,1,1,2,1,2,2,9,1,3,1,1,1,2,2,1,1,2,9,1,1,1,2,1,1,1,1,1,1,1,1,9,2,1,3,2,1,1,1,2,9,1,9,1,2,2,2,9,1,3,9,1,1,3,1,1,2,3,1,1,1,9,1,1,1,1,2,1,1,2,2,2,2,2,1,9,2,9,1,9,8,9,2,1,2,2,1,2,9,3,2,9,2,9,1,9,9,1,2,1,9,9,1,1,2,9,1,8,1,2,3,1,9,2,1,1,2,2,2,9,3,3,1,1,1,1,9,2,1,9,2,1,2,1,1,1,2,2,2,2,3,2,1,9,1,9,8,1,9,9,2,2,8,1,2,1,2,9,9,9,9,2,1,2,9,9,1,1,1,1,1,9,2,1,1,2,2,9,1,8,1,1
2643,1984-11-02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,8,1,9,1,1,9,8,1,1,9,1,1,1,1,1,1,1,1,9,1,8,1,1,8,1,1,8,1,1,9,1,1,1,1,1,8,1,1,1,1,1,1,9,1,1,8,1,8,1,1,1,9,1,9,2,1,1,1,9,1,1,9,1,1,8,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,3,1,1,1,1,9,1,9,1,9,8,9,1,1,1,1,1,8,9,1,1,9,1,9,1,9,9,1,1,1,9,9,1,1,1,9,1,1,1,1,1,1,9,1,1,1,1,1,1,9,1,1,1,1,1,1,9,1,1,9,1,1,1,1,1,1,1,1,1,1,8,1,1,9,1,9,1,1,9,9,1,1,1,1,1,1,1,9,9,9,9,1,1,1,9,9,1,1,1,1,3,9,8,1,1,8,1,9,1,8,1,8
